tx_id,customer_id,account_id,tx_date,amount,currency,direction,category,description_raw,counterparty_key,is_recurring_flag,is_variable_amount
TX00001175,CUST00001,CUST00001_CHECKING,2025-07-25,-42.94025417638239,EUR,DEBIT,UTILITIES,,ENERGY PROVIDER A,False,True
TX00001176,CUST00001,CUST00001_CHECKING,2025-07-24,-14.376078043459174,EUR,DEBIT,RESTAURANT,SUSHI PLACE PURCHASE,SUSHI PLACE,False,True
TX00001177,CUST00001,CUST00001_CHECKING,2025-07-16,-8.648764790000635,EUR,DEBIT,RESTAURANT,BURGER JOINT PURCHASE,BURGER JOINT,False,True
TX00001178,CUST00001,CUST00001_CHECKING,2025-07-06,-18.97857310557119,EUR,DEBIT,ENTERTAINMENT,,CONCERT VENUE,False,True
TX00001179,CUST00001,CUST00001_CHECKING,2025-07-20,-9.857158000655057,EUR,DEBIT,RESTAURANT,FAST FOOD CHAIN A PURCHASE,FAST FOOD CHAIN A,False,True
TX00001180,CUST00001,CUST00001_CHECKING,2025-07-05,-7.990866690288814,EUR,DEBIT,SUBSCRIPTION,CLOUD STORAGE PURCHASE,CLOUD STORAGE,False,True
TX00001181,CUST00001,CUST00001_CHECKING,2025-07-03,-24.576588333142176,EUR,DEBIT,GROCERIES,CONVENIENCE STORE PURCHASE,CONVENIENCE STORE,False,True
TX00001182,CUST00001,CUST00001_CHECKING,2025-07-03,-28.51439689068256,EUR,DEBIT,GROCERIES,ORGANIC FOODS MARKET PURCHASE,ORGANIC FOODS MARKET,False,True
TX00001183,CUST00001,CUST00001_CHECKING,2025-07-12,-27.956726651183786,EUR,DEBIT,GROCERIES,,LOCAL BUTCHER,False,True
TX00001184,CUST00001,CUST00001_CHECKING,2025-07-13,-21.01150518521702,EUR,DEBIT,SHOPPING,CLOTHING RETAILER A PURCHASE,CLOTHING RETAILER A,False,True
TX00001185,CUST00001,CUST00001_CHECKING,2025-07-02,-32.85733630959744,EUR,DEBIT,UTILITIES,ENERGY PROVIDER A PURCHASE,,False,True
TX00001186,CUST00001,CUST00001_CHECKING,2025-07-03,-20.6637633793919,EUR,DEBIT,RESTAURANT,BURGER JOINT PURCHASE,BURGER JOINT,False,True
TX00001187,CUST00001,CUST00001_CHECKING,2025-07-17,-86.69089572026306,EUR,DEBIT,HEALTHCARE,DENTAL OFFICE PURCHASE,DENTAL OFFICE,False,True
TX00001188,CUST00001,CUST00001_CHECKING,2025-07-15,-607.1642913860333,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
TX00001189,CUST00001,CUST00001_SAVINGS,2025-07-15,607.1642913860333,EUR,CREDIT,TRANSFER_IN,SAVINGS TRANSFER,,True,True
TX00001190,CUST00001,CUST00001_CHECKING,2025-08-04,2731.755515561926,EUR,CREDIT,SALARY,SALARY PAYMENT 2025-08,,True,False
TX00001191,CUST00001,CUST00001_CHECKING,2025-08-02,2708.7641461448306,EUR,CREDIT,SALARY,SALARY PAYMENT 2025-08,UNIVERSITY PAYROLL,True,False
TX00001192,CUST00001,CUST00001_CHECKING,2025-08-21,-392.797576724562,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-08,PERSONAL LOANS INC,True,False
TX00001193,CUST00001,CUST00001_CHECKING,2025-08-24,-869.7003346018394,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2025-08,LANDLORD SERVICES,True,False
TX00001194,CUST00001,CUST00001_CHECKING,2025-08-22,-36.86326600082205,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2025-08,FITNESS APP,True,False
TX00001195,CUST00001,CUST00001_CHECKING,2025-08-06,-432.9770563201687,EUR,DEBIT,LOAN_PAYMENT,,,True,False
TX00001196,CUST00001,CUST00001_CHECKING,2025-08-12,-1020.0854118241206,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2025-08,HOME MORTGAGE BANK,True,False
TX00001197,CUST00001,CUST00001_CHECKING,2025-08-17,-24.43752583889521,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2025-08,,True,False
TX00001198,CUST00001,CUST00001_CHECKING,2025-08-25,-197.48463287101822,EUR,DEBIT,UTILITIES,UTILITIES 2025-08,GAS SUPPLY INC,True,True
TX00001199,CUST00001,CUST00001_CHECKING,2025-08-09,-220.07688464694493,EUR,DEBIT,INSURANCE,INSURANCE 2025-08,AUTO INSURANCE INC,True,False
TX00001200,CUST00001,CUST00001_CHECKING,2025-08-18,-486.25281322982374,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-08,PERSONAL LOANS INC,True,False
TX00001201,CUST00001,CUST00001_CHECKING,2025-08-20,-64.65081710095758,EUR,DEBIT,UTILITIES,UTILITIES 2025-08,ELECTRIC COMPANY,True,True
TX00001202,CUST00001,CUST00001_CHECKING,2025-08-05,-20.72079218126356,EUR,DEBIT,HEALTHCARE,DENTAL OFFICE PURCHASE,DENTAL OFFICE,False,True
TX00001203,CUST00001,CUST00001_CHECKING,2025-08-21,-12.485132579333369,EUR,DEBIT,MISCELLANEOUS,CASH DEPOSIT PURCHASE,CASH DEPOSIT,False,True
TX00001204,CUST00001,CUST00001_CHECKING,2025-08-16,-1.7809903912766438,EUR,DEBIT,SHOPPING,DEPARTMENT STORE PURCHASE,DEPARTMENT STORE,False,True
TX00001205,CUST00001,CUST00001_CHECKING,2025-08-18,-20.023553534444908,EUR,DEBIT,SHOPPING,PET STORE PURCHASE,PET STORE,False,True
TX00001206,CUST00001,CUST00001_CHECKING,2025-08-26,-66.32137089196446,EUR,DEBIT,GROCERIES,ONLINE GROCERY PURCHASE,ONLINE GROCERY,False,True
TX00001207,CUST00001,CUST00001_CHECKING,2025-08-19,-180.18609079252795,EUR,DEBIT,SHOPPING,,BOOKSTORE,False,True
TX00001208,CUST00001,CUST00001_CHECKING,2025-08-09,-43.74458874905244,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,NEIGHBORHOOD MARKET,False,True
TX00001209,CUST00001,CUST00001_CHECKING,2025-08-19,-59.38049654602888,EUR,DEBIT,GROCERIES,ORGANIC FOODS MARKET PURCHASE,ORGANIC FOODS MARKET,False,True
TX00001210,CUST00001,CUST00001_CHECKING,2025-08-24,-13.972549649676662,EUR,DEBIT,RESTAURANT,THAI RESTAURANT PURCHASE,THAI RESTAURANT,False,True
TX00001211,CUST00001,CUST00001_CHECKING,2025-08-20,-13.638550753224512,EUR,DEBIT,MISCELLANEOUS,ATM WITHDRAWAL PURCHASE,ATM WITHDRAWAL,False,True
TX00001212,CUST00001,CUST00001_CHECKING,2025-08-05,-41.114556858160356,EUR,DEBIT,RESTAURANT,COFFEE SHOP CHAIN PURCHASE,,False,True
TX00001213,CUST00001,CUST00001_CHECKING,2025-08-13,-7.518402218338929,EUR,DEBIT,TRANSPORT,FUEL STATION B PURCHASE,FUEL STATION B,False,True
TX00001214,CUST00001,CUST00001_CHECKING,2025-08-23,-10.467338722888702,EUR,DEBIT,SHOPPING,ONLINE MARKETPLACE PURCHASE,ONLINE MARKETPLACE,False,True
TX00001215,CUST00001,CUST00001_CHECKING,2025-08-19,-17.41485908879788,EUR,DEBIT,MISCELLANEOUS,ATM WITHDRAWAL PURCHASE,,False,True
TX00001216,CUST00001,CUST00001_CHECKING,2025-08-08,-31.59405200904805,EUR,DEBIT,MISCELLANEOUS,,BANK FEE,False,True
TX00001217,CUST00001,CUST00001_CHECKING,2025-08-22,-9.564003751608679,EUR,DEBIT,SUBSCRIPTION,MUSIC UNLIMITED PURCHASE,MUSIC UNLIMITED,False,True
TX00001218,CUST00001,CUST00001_CHECKING,2025-08-01,-12.959521223047334,EUR,DEBIT,SUBSCRIPTION,VPN SERVICE PURCHASE,VPN SERVICE,False,True
TX00001219,CUST00001,CUST00001_CHECKING,2025-08-27,-6.86307563776548,EUR,DEBIT,TRANSPORT,,PUBLIC TRANSIT,False,True
TX00001220,CUST00001,CUST00001_CHECKING,2025-08-02,-98.43684469549858,EUR,DEBIT,HEALTHCARE,HOSPITAL SERVICES PURCHASE,HOSPITAL SERVICES,False,True
TX00001221,CUST00001,CUST00001_CHECKING,2025-08-27,-35.05418108201271,EUR,DEBIT,HEALTHCARE,,PHARMACY,False,True
TX00001222,CUST00001,CUST00001_CHECKING,2025-08-19,-23.70998402841681,EUR,DEBIT,SHOPPING,SPORTS EQUIPMENT PURCHASE,,False,True
TX00001223,CUST00001,CUST00001_CHECKING,2025-08-02,-33.74435560242514,EUR,DEBIT,GROCERIES,DISCOUNT GROCERY PURCHASE,DISCOUNT GROCERY,False,True
TX00001224,CUST00001,CUST00001_CHECKING,2025-08-20,-28.882893778746087,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,,False,True
TX00001225,CUST00001,CUST00001_CHECKING,2025-08-09,-61.24419067462087,EUR,DEBIT,MISCELLANEOUS,,CHECK DEPOSIT,False,True
TX00001226,CUST00001,CUST00001_CHECKING,2025-08-12,-33.4372997350412,EUR,DEBIT,GROCERIES,DISCOUNT GROCERY PURCHASE,,False,True
TX00001227,CUST00001,CUST00001_CHECKING,2025-08-25,-28.00108943496562,EUR,DEBIT,MISCELLANEOUS,WIRE TRANSFER PURCHASE,WIRE TRANSFER,False,True
TX00001228,CUST00001,CUST00001_CHECKING,2025-08-24,-91.87660278742476,EUR,DEBIT,SHOPPING,SPORTS EQUIPMENT PURCHASE,SPORTS EQUIPMENT,False,True
TX00001229,CUST00001,CUST00001_CHECKING,2025-08-12,-61.43345368823563,EUR,DEBIT,SHOPPING,HOME GOODS STORE PURCHASE,,False,True
TX00001230,CUST00001,CUST00001_CHECKING,2025-08-16,-40.174821823538835,EUR,DEBIT,SHOPPING,PET STORE PURCHASE,PET STORE,False,True
TX00001231,CUST00001,CUST00001_CHECKING,2025-08-18,-49.41613381947527,EUR,DEBIT,UTILITIES,GAS SUPPLY INC PURCHASE,,False,True
TX00001232,CUST00001,CUST00001_CHECKING,2025-08-10,-9.141417935637286,EUR,DEBIT,RESTAURANT,INDIAN CUISINE PURCHASE,INDIAN CUISINE,False,True
TX00001233,CUST00001,CUST00001_CHECKING,2025-08-26,-11.06008727287918,EUR,DEBIT,ENTERTAINMENT,SPORTS TICKETS PURCHASE,SPORTS TICKETS,False,True
TX00001234,CUST00001,CUST00001_CHECKING,2025-08-01,-37.516247086905096,EUR,DEBIT,GROCERIES,SUPERMARKET CHAIN A PURCHASE,SUPERMARKET CHAIN A,False,True
TX00001235,CUST00001,CUST00001_CHECKING,2025-08-19,-7.692897628865421,EUR,DEBIT,TRANSPORT,FUEL STATION A PURCHASE,FUEL STATION A,False,True
TX00001236,CUST00001,CUST00001_CHECKING,2025-08-07,-16.7393979543011,EUR,DEBIT,SUBSCRIPTION,STREAMING SERVICE A PURCHASE,STREAMING SERVICE A,False,True
TX00001237,CUST00001,CUST00001_CHECKING,2025-08-03,-35.10842025340354,EUR,DEBIT,SHOPPING,BOOKSTORE PURCHASE,BOOKSTORE,False,True
TX00001238,CUST00001,CUST00001_CHECKING,2025-08-10,-29.783552775608396,EUR,DEBIT,SHOPPING,DEPARTMENT STORE PURCHASE,DEPARTMENT STORE,False,True
TX00001239,CUST00001,CUST00001_CHECKING,2025-08-16,-11.019126559378178,EUR,DEBIT,SUBSCRIPTION,STREAMING SERVICE A PURCHASE,STREAMING SERVICE A,False,True
TX00001240,CUST00001,CUST00001_CHECKING,2025-08-03,-7.002886514225675,EUR,DEBIT,RESTAURANT,SANDWICH SHOP PURCHASE,SANDWICH SHOP,False,True
TX00001241,CUST00001,CUST00001_CHECKING,2025-08-27,-8.879183068399888,EUR,DEBIT,RESTAURANT,PIZZA DELIVERY PURCHASE,PIZZA DELIVERY,False,True
TX00001242,CUST00001,CUST00001_CHECKING,2025-08-06,-32.31752802748505,EUR,DEBIT,UTILITIES,MUNICIPAL UTILITIES PURCHASE,MUNICIPAL UTILITIES,False,True
TX00001243,CUST00001,CUST00001_CHECKING,2025-08-15,-6.466750842644174,EUR,DEBIT,RESTAURANT,,ITALIAN RESTAURANT,False,True
TX00001244,CUST00001,CUST00001_CHECKING,2025-08-07,-38.475759235847235,EUR,DEBIT,GROCERIES,FRESH PRODUCE STORE PURCHASE,FRESH PRODUCE STORE,False,True
TX00001245,CUST00001,CUST00001_CHECKING,2025-08-16,-14.624795106317649,EUR,DEBIT,RESTAURANT,,THAI RESTAURANT,False,True
TX00001246,CUST00001,CUST00001_CHECKING,2025-08-15,-678.8904718571638,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
TX00001247,CUST00001,CUST00001_SAVINGS,2025-08-15,678.8904718571638,EUR,CREDIT,TRANSFER_IN,SAVINGS TRANSFER,,True,True
TX00001248,CUST00001,CUST00001_CHECKING,2025-09-02,2676.037036729866,EUR,CREDIT,SALARY,SALARY PAYMENT 2025-09,GLOBAL RETAIL GROUP,True,False
TX00001249,CUST00001,CUST00001_CHECKING,2025-09-02,2581.508550126813,EUR,CREDIT,SALARY,SALARY PAYMENT 2025-09,MANUFACTURING PLUS,True,False
TX00001250,CUST00001,CUST00001_CHECKING,2025-09-21,-392.797576724562,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-09,PERSONAL LOANS INC,True,False
TX00001251,CUST00001,CUST00001_CHECKING,2025-09-24,-869.7003346018394,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2025-09,LANDLORD SERVICES,True,False
TX00001252,CUST00001,CUST00001_CHECKING,2025-09-22,-36.86326600082205,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2025-09,FITNESS APP,True,False
TX00001253,CUST00001,CUST00001_CHECKING,2025-09-06,-432.9770563201687,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-09,PERSONAL LOANS INC,True,False
TX00001254,CUST00001,CUST00001_CHECKING,2025-09-12,-1020.0854118241206,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2025-09,HOME MORTGAGE BANK,True,False
TX00001255,CUST00001,CUST00001_CHECKING,2025-09-17,-24.43752583889521,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2025-09,MUSIC UNLIMITED,True,False
TX00001256,CUST00001,CUST00001_CHECKING,2025-09-25,-197.48463287101822,EUR,DEBIT,UTILITIES,UTILITIES 2025-09,GAS SUPPLY INC,True,True
TX00001257,CUST00001,CUST00001_CHECKING,2025-09-09,-220.07688464694493,EUR,DEBIT,INSURANCE,INSURANCE 2025-09,AUTO INSURANCE INC,True,False
TX00001258,CUST00001,CUST00001_CHECKING,2025-09-18,-486.25281322982374,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-09,PERSONAL LOANS INC,True,False
TX00001259,CUST00001,CUST00001_CHECKING,2025-09-20,-64.65081710095758,EUR,DEBIT,UTILITIES,UTILITIES 2025-09,ELECTRIC COMPANY,True,True
TX00001260,CUST00001,CUST00001_CHECKING,2025-09-18,-37.730388517772184,EUR,DEBIT,UTILITIES,,GREEN ENERGY LTD,False,True
TX00001261,CUST00001,CUST00001_CHECKING,2025-09-21,-39.14043207966725,EUR,DEBIT,SHOPPING,CLOTHING RETAILER B PURCHASE,CLOTHING RETAILER B,False,True
TX00001262,CUST00001,CUST00001_CHECKING,2025-09-21,-10.132699355074186,EUR,DEBIT,MISCELLANEOUS,ATM WITHDRAWAL PURCHASE,ATM WITHDRAWAL,False,True
TX00001263,CUST00001,CUST00001_CHECKING,2025-09-23,-35.571587551737146,EUR,DEBIT,MISCELLANEOUS,CASH DEPOSIT PURCHASE,CASH DEPOSIT,False,True
TX00001264,CUST00001,CUST00001_CHECKING,2025-09-25,-7.315065211512991,EUR,DEBIT,TRANSPORT,BIKE SHARE PURCHASE,,False,True
TX00001265,CUST00001,CUST00001_CHECKING,2025-09-11,-35.63996602051001,EUR,DEBIT,GROCERIES,SUPERMARKET CHAIN A PURCHASE,SUPERMARKET CHAIN A,False,True
TX00001266,CUST00001,CUST00001_CHECKING,2025-09-04,-25.506522786160954,EUR,DEBIT,GROCERIES,CONVENIENCE STORE PURCHASE,CONVENIENCE STORE,False,True
TX00001267,CUST00001,CUST00001_CHECKING,2025-09-14,-37.0999352878585,EUR,DEBIT,UTILITIES,,GREEN ENERGY LTD,False,True
TX00001268,CUST00001,CUST00001_CHECKING,2025-09-24,-92.41368383229334,EUR,DEBIT,SUBSCRIPTION,,MUSIC UNLIMITED,False,True
TX00001269,CUST00001,CUST00001_CHECKING,2025-09-22,-46.72516592078694,EUR,DEBIT,MISCELLANEOUS,BANK FEE PURCHASE,BANK FEE,False,True
TX00001270,CUST00001,CUST00001_CHECKING,2025-09-11,-50.725191624006285,EUR,DEBIT,HEALTHCARE,,MEDICAL CLINIC,False,True
TX00001271,CUST00001,CUST00001_CHECKING,2025-09-20,-8.863987329636513,EUR,DEBIT,TRANSPORT,TAXI SERVICE PURCHASE,TAXI SERVICE,False,True
TX00001272,CUST00001,CUST00001_CHECKING,2025-09-24,-21.792822019766422,EUR,DEBIT,RESTAURANT,ITALIAN RESTAURANT PURCHASE,ITALIAN RESTAURANT,False,True
TX00001273,CUST00001,CUST00001_CHECKING,2025-09-25,-16.2923639144949,EUR,DEBIT,MISCELLANEOUS,CASH DEPOSIT PURCHASE,CASH DEPOSIT,False,True
TX00001274,CUST00001,CUST00001_CHECKING,2025-09-07,-4.916838703559459,EUR,DEBIT,TRANSPORT,,TOLL ROADS,False,True
TX00001275,CUST00001,CUST00001_CHECKING,2025-09-05,-64.45956296081833,EUR,DEBIT,GROCERIES,CONVENIENCE STORE PURCHASE,CONVENIENCE STORE,False,True
TX00001276,CUST00001,CUST00001_CHECKING,2025-09-19,-4.871374046645167,EUR,DEBIT,RESTAURANT,COFFEE SHOP CHAIN PURCHASE,COFFEE SHOP CHAIN,False,True
TX00001277,CUST00001,CUST00001_CHECKING,2025-09-09,-21.3008769358524,EUR,DEBIT,ENTERTAINMENT,CONCERT VENUE PURCHASE,CONCERT VENUE,False,True
TX00001278,CUST00001,CUST00001_CHECKING,2025-09-25,-21.125772113099845,EUR,DEBIT,GROCERIES,BAKERY DELIGHTS PURCHASE,,False,True
TX00001279,CUST00001,CUST00001_CHECKING,2025-09-10,-4.944654312247045,EUR,DEBIT,TRANSPORT,CAR RENTAL PURCHASE,CAR RENTAL,False,True
TX00001280,CUST00001,CUST00001_CHECKING,2025-09-27,-9.909314044104619,EUR,DEBIT,SHOPPING,SPORTS EQUIPMENT PURCHASE,SPORTS EQUIPMENT,False,True
TX00001281,CUST00001,CUST00001_CHECKING,2025-09-18,-30.20674821030191,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,LOCAL BUTCHER,False,True
TX00001282,CUST00001,CUST00001_CHECKING,2025-09-27,-29.06137420110583,EUR,DEBIT,SHOPPING,ONLINE MARKETPLACE PURCHASE,ONLINE MARKETPLACE,False,True
TX00001283,CUST00001,CUST00001_CHECKING,2025-09-08,-55.886214568702854,EUR,DEBIT,RESTAURANT,BURGER JOINT PURCHASE,BURGER JOINT,False,True
TX00001284,CUST00001,CUST00001_CHECKING,2025-09-08,-76.6719358713242,EUR,DEBIT,HEALTHCARE,HOSPITAL SERVICES PURCHASE,HOSPITAL SERVICES,False,True
TX00001285,CUST00001,CUST00001_CHECKING,2025-09-17,-20.02369943526693,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,NEIGHBORHOOD MARKET,False,True
TX00001286,CUST00001,CUST00001_CHECKING,2025-09-23,-1.3752513817676293,EUR,DEBIT,TRANSPORT,CAR RENTAL PURCHASE,CAR RENTAL,False,True
TX00001287,CUST00001,CUST00001_CHECKING,2025-09-02,-10.040102951285725,EUR,DEBIT,RESTAURANT,PIZZA DELIVERY PURCHASE,PIZZA DELIVERY,False,True
TX00001288,CUST00001,CUST00001_CHECKING,2025-09-17,-6.11919776703791,EUR,DEBIT,TRANSPORT,TAXI SERVICE PURCHASE,TAXI SERVICE,False,True
TX00001289,CUST00001,CUST00001_CHECKING,2025-09-15,-17.631408573432605,EUR,DEBIT,TRANSPORT,PUBLIC TRANSIT PURCHASE,PUBLIC TRANSIT,False,True
TX00001290,CUST00001,CUST00001_CHECKING,2025-09-17,-17.977967060582262,EUR,DEBIT,RESTAURANT,FAST FOOD CHAIN A PURCHASE,FAST FOOD CHAIN A,False,True
TX00001291,CUST00001,CUST00001_CHECKING,2025-09-13,-21.303567384284275,EUR,DEBIT,MISCELLANEOUS,ATM WITHDRAWAL PURCHASE,ATM WITHDRAWAL,False,True
TX00001292,CUST00001,CUST00001_CHECKING,2025-09-09,-28.005372684856194,EUR,DEBIT,GROCERIES,BAKERY DELIGHTS PURCHASE,BAKERY DELIGHTS,False,True
TX00001293,CUST00001,CUST00001_CHECKING,2025-09-21,-9.488881957329761,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,TOLL ROADS,False,True
TX00001294,CUST00001,CUST00001_CHECKING,2025-09-22,-80.739434245003,EUR,DEBIT,GROCERIES,SPECIALTY FOODS PURCHASE,SPECIALTY FOODS,False,True
TX00001295,CUST00001,CUST00001_CHECKING,2025-09-23,-64.85533045010058,EUR,DEBIT,GROCERIES,FARMERS MARKET PURCHASE,,False,True
TX00001296,CUST00001,CUST00001_CHECKING,2025-09-24,-32.32870599891957,EUR,DEBIT,RESTAURANT,MEXICAN GRILL PURCHASE,MEXICAN GRILL,False,True
TX00001297,CUST00001,CUST00001_CHECKING,2025-09-07,-25.085189282874857,EUR,DEBIT,GROCERIES,ONLINE GROCERY PURCHASE,ONLINE GROCERY,False,True
TX00001298,CUST00001,CUST00001_CHECKING,2025-09-02,-25.02009164655724,EUR,DEBIT,SHOPPING,HARDWARE STORE PURCHASE,HARDWARE STORE,False,True
TX00001299,CUST00001,CUST00001_CHECKING,2025-09-27,-14.924708604304184,EUR,DEBIT,GROCERIES,ORGANIC FOODS MARKET PURCHASE,ORGANIC FOODS MARKET,False,True
TX00001300,CUST00001,CUST00001_CHECKING,2025-09-12,-29.8098537691354,EUR,DEBIT,GROCERIES,BAKERY DELIGHTS PURCHASE,BAKERY DELIGHTS,False,True
TX00001301,CUST00001,CUST00001_CHECKING,2025-09-21,-31.878749552356695,EUR,DEBIT,SHOPPING,PHARMACY CHAIN PURCHASE,PHARMACY CHAIN,False,True
TX00001302,CUST00001,CUST00001_CHECKING,2025-09-05,-90.20766372356033,EUR,DEBIT,GROCERIES,FRESH PRODUCE STORE PURCHASE,FRESH PRODUCE STORE,False,True
TX00001303,CUST00001,CUST00001_CHECKING,2025-09-13,-24.952600935828617,EUR,DEBIT,MISCELLANEOUS,BANK FEE PURCHASE,BANK FEE,False,True
TX00001304,CUST00001,CUST00001_CHECKING,2025-09-17,-11.217511540813268,EUR,DEBIT,TRANSPORT,CAR RENTAL PURCHASE,CAR RENTAL,False,True
TX00001305,CUST00001,CUST00001_CHECKING,2025-09-16,-88.16738857260249,EUR,DEBIT,GROCERIES,FARMERS MARKET PURCHASE,FARMERS MARKET,False,True
TX00001306,CUST00001,CUST00001_CHECKING,2025-09-20,-1.7248794642600778,EUR,DEBIT,TRANSPORT,RIDE SHARE APP PURCHASE,RIDE SHARE APP,False,True
TX00001307,CUST00001,CUST00001_CHECKING,2025-09-04,-23.16045634641743,EUR,DEBIT,SHOPPING,,HARDWARE STORE,False,True
TX00001308,CUST00001,CUST00001_CHECKING,2025-09-15,-25.862451646647052,EUR,DEBIT,HEALTHCARE,MEDICAL CLINIC PURCHASE,MEDICAL CLINIC,False,True
TX00001309,CUST00001,CUST00001_CHECKING,2025-09-26,-16.212292747642124,EUR,DEBIT,RESTAURANT,SUSHI PLACE PURCHASE,SUSHI PLACE,False,True
TX00001310,CUST00001,CUST00001_CHECKING,2025-09-22,-17.0478997070478,EUR,DEBIT,RESTAURANT,,PIZZA DELIVERY,False,True
TX00001311,CUST00001,CUST00001_CHECKING,2025-09-22,-14.548668918314602,EUR,DEBIT,RESTAURANT,COFFEE SHOP CHAIN PURCHASE,COFFEE SHOP CHAIN,False,True
TX00001312,CUST00001,CUST00001_CHECKING,2025-09-06,-24.55982764954458,EUR,DEBIT,TRANSPORT,FUEL STATION B PURCHASE,FUEL STATION B,False,True
TX00001313,CUST00001,CUST00001_CHECKING,2025-09-08,-34.5439833989356,EUR,DEBIT,GROCERIES,FRESH PRODUCE STORE PURCHASE,,False,True
TX00001314,CUST00001,CUST00001_CHECKING,2025-09-02,-9.371479259052192,EUR,DEBIT,SHOPPING,CLOTHING RETAILER A PURCHASE,CLOTHING RETAILER A,False,True
TX00001315,CUST00001,CUST00001_CHECKING,2025-09-15,-309.8771141365127,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
TX00001316,CUST00001,CUST00001_SAVINGS,2025-09-15,309.8771141365127,EUR,CREDIT,TRANSFER_IN,SAVINGS TRANSFER,,True,True
TX00001317,CUST00001,CUST00001_CHECKING,2025-10-01,2648.9719157490235,EUR,CREDIT,SALARY,SALARY PAYMENT 2025-10,MANUFACTURING PLUS,True,False
TX00001318,CUST00001,CUST00001_CHECKING,2025-10-02,2710.275679001396,EUR,CREDIT,SALARY,,NONPROFIT FOUNDATION,True,False
TX00001319,CUST00001,CUST00001_CHECKING,2025-10-21,-392.797576724562,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-10,PERSONAL LOANS INC,True,False
TX00001320,CUST00001,CUST00001_CHECKING,2025-10-24,-869.7003346018394,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2025-10,LANDLORD SERVICES,True,False
TX00001321,CUST00001,CUST00001_CHECKING,2025-10-22,-36.86326600082205,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2025-10,FITNESS APP,True,False
TX00001322,CUST00001,CUST00001_CHECKING,2025-10-06,-432.9770563201687,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-10,PERSONAL LOANS INC,True,False
TX00001323,CUST00001,CUST00001_CHECKING,2025-10-12,-1020.0854118241206,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2025-10,HOME MORTGAGE BANK,True,False
TX00001324,CUST00001,CUST00001_CHECKING,2025-10-17,-24.43752583889521,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2025-10,MUSIC UNLIMITED,True,False
TX00001325,CUST00001,CUST00001_CHECKING,2025-10-25,-197.48463287101822,EUR,DEBIT,UTILITIES,UTILITIES 2025-10,GAS SUPPLY INC,True,True
TX00001326,CUST00001,CUST00001_CHECKING,2025-10-09,-220.07688464694493,EUR,DEBIT,INSURANCE,INSURANCE 2025-10,AUTO INSURANCE INC,True,False
TX00001327,CUST00001,CUST00001_CHECKING,2025-10-18,-486.25281322982374,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-10,PERSONAL LOANS INC,True,False
TX00001328,CUST00001,CUST00001_CHECKING,2025-10-20,-64.65081710095758,EUR,DEBIT,UTILITIES,UTILITIES 2025-10,ELECTRIC COMPANY,True,True
TX00001329,CUST00001,CUST00001_CHECKING,2025-10-17,-7.056554235079769,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,,False,True
TX00001330,CUST00001,CUST00001_CHECKING,2025-10-17,-22.166972525297957,EUR,DEBIT,UTILITIES,ENERGY PROVIDER A PURCHASE,ENERGY PROVIDER A,False,True
TX00001331,CUST00001,CUST00001_CHECKING,2025-10-07,-10.072516659922522,EUR,DEBIT,RESTAURANT,FAST FOOD CHAIN A PURCHASE,,False,True
TX00001332,CUST00001,CUST00001_CHECKING,2025-10-04,-44.933645174109806,EUR,DEBIT,GROCERIES,WHOLESALE CLUB PURCHASE,WHOLESALE CLUB,False,True
